diff_mean	state	year	ind_unlimited	limited_int_ind_log_limit	pac_unlimited	limited_int_pac_log_limit	term_limit	chamber_pct_dem	dem_majority	median_income	professionalism	high_median_prof	low_median_ind	low_median_pac	placebo1	placebo2	placebo3	placebo4
1.3851985113020633	30	2000	0.0	9.44643963445061	1.0	0.0	0.0	0.3825	0.0	68.888	0.027	0.0	0.0	0.0	0.0	9.726034127139034	1.0	0.0
1.4077594119852193	30	2001	0.0	9.823848929875911	1.0	0.0	0.0	0.3575	0.0	67.54	0.027	0.0	0.0	0.0	0.0	9.69424690639091	1.0	0.0
1.426479316720479	30	2002	0.0	9.808242370619395	1.0	0.0	0.0	0.355	0.0	71.633	0.027	0.0	0.0	0.0	0.0	9.666181687409415	1.0	0.0
1.5187102112676056	30	2003	0.0	9.785829509067895	1.0	0.0	0.0	0.2925	0.0	70.379	0.027	0.0	0.0	0.0	0.0	9.628524252492122	1.0	0.0
1.5130588541986139	30	2004	0.0	9.759328456836522	1.0	0.0	0.0	0.2975	0.0	70.066	0.027	0.0	0.0	0.0	0.0	9.632072452548218	1.0	0.0
1.5048176075799446	30	2005	0.0	9.726034127139034	1.0	0.0	0.0	0.3675	0.0	67.995	0.027	0.0	0.0	0.0	0.0	9.615805480084347	1.0	0.0
1.5017751036450764	30	2006	0.0	9.69424690639091	1.0	0.0	0.0	0.3725	0.0	71.597	0.027	0.0	0.0	0.0	0.0	9.584727524513486	1.0	0.0
1.5351783504890006	30	2007	0.0	9.666181687409415	1.0	0.0	0.0	0.5975	1.0	75.92	0.027	0.0	0.0	0.0	0.0	9.569202921360327	1.0	0.0
1.546190544871795	30	2008	0.0	9.628524252492122	1.0	0.0	0.0	0.5925	1.0	71.596	0.027	0.0	0.0	0.0				
1.5862330158730158	30	2009	0.0	9.632072452548218	1.0	0.0	0.0	0.5625	1.0	69.648	0.027	0.0	0.0	0.0				
1.591562244062244	30	2010	0.0	9.615805480084347	1.0	0.0	0.0	0.5625	1.0	71.19	0.027	0.0	0.0	0.0				
1.6976376142376144	30	2011	0.0	9.584727524513486	1.0	0.0	0.0	0.255	0.0	68.234	0.027	0.0	0.0	0.0				
1.706122309711286	30	2012	0.0	9.569202921360327	1.0	0.0	0.0			68.805	0.027	0.0	0.0	0.0				
1.7559275766716942	30	2013					0.0			71.322	0.027	0.0						
1.0633529411764706	31	1996	0.0	8.335431477880796	0.0	9.539500223874272	0.0	0.375	0.0	70.176	0.32	1.0	0.0	0.0	0.0	8.396831834745054	0.0	9.583901931071338
1.08846	31	1997	0.0	8.312871394342615	0.0	9.516795129751248	0.0	0.375	0.0	69.492	0.32	1.0	0.0	0.0	0.0	8.58185670474196	0.0	9.767438708072852
1.110751913265306	31	1998	0.0	8.479698986988657	0.0	9.666878750268348	0.0	0.4	0.0	71.112	0.32	1.0	0.0	0.0	0.0	8.559486103606488	0.0	9.745019231764333
1.1148229166666668	31	1999	0.0	8.457867725331422	0.0	9.645040605352682	0.0	0.4	0.0	69.53	0.32	1.0	0.0	0.0	0.0	8.700014623251842	0.0	9.353834471614912
1.1033619047619048	31	2000	0.0	8.424858580213442	0.0	9.611931318535747	0.0	0.4375	0.0	68.183	0.244	1.0	0.0	0.0	0.0	8.666647144584575	0.0	9.815257251141714
1.1056243161094226	31	2001	0.0	8.396831834745054	0.0	9.583901931071338	0.0	0.4375	0.0	68.119	0.244	1.0	0.0	0.0	0.0	8.6347984334905	0.0	9.78352088448894
1.0648815789473685	31	2002	0.0	8.58185670474196	0.0	9.767438708072852	0.0	0.55	1.0	70.658	0.244	1.0	0.0	0.0	0.0	8.606851063346772	0.0	9.7553934942914
1.0697454545454546	31	2003	0.0	8.559486103606488	0.0	9.745019231764333	0.0	0.5375	1.0	70.985	0.244	1.0	0.0	0.0	0.0	8.569026340056254	0.0	9.71776020260734
1.0501969696969697	31	2004	0.0	8.700014623251842	0.0	9.353834471614912	0.0	0.5875	1.0	68.167	0.244	1.0	0.0	0.0	0.0	8.572627898304338	0.0	9.721305985943088
1.0501136363636363	31	2005	0.0	8.666647144584575	0.0	9.815257251141714	0.0	0.5875	1.0	75.613	0.244	1.0	0.0	0.0	0.0	8.556413904569519	0.0	9.70503661381229
1.0710296774193548	31	2006	0.0	8.6347984334905	0.0	9.78352088448894	0.0	0.6125	1.0	78.632	0.244	1.0	0.0	0.0	0.0	8.525359754082631	0.0	9.673948594133059
1.0705496774193548	31	2007	0.0	8.606851063346772	0.0	9.7553934942914	0.0	0.6125	1.0	67.98	0.244	1.0	0.0	0.0	0.0	8.50976567558744	0.0	9.658481754364784
1.0610256747860434	31	2008	0.0	8.569026340056254	0.0	9.71776020260734	0.0	0.6	1.0	70.655	0.244	1.0	0.0	0.0				
1.0797636054421769	31	2009	0.0	8.572627898304338	0.0	9.721305985943088	0.0	0.6	1.0	70.35	0.244	1.0	0.0	0.0				
1.0535563725490196	31	2010	0.0	8.556413904569519	0.0	9.70503661381229	0.0	0.5875	1.0	67.275	0.244	1.0	0.0	0.0				
1.0640085784313724	31	2011	0.0	8.525359754082631	0.0	9.673948594133059	0.0	0.5875	1.0	64.565	0.244	1.0	0.0	0.0				
1.0735312499999998	31	2012	0.0	8.50976567558744	0.0	9.658481754364784	0.0			67.661	0.244	1.0	0.0	0.0				
1.0704551638837354	31	2013					0.0			61.782	0.244	1.0						
1.8748044444444445	32	1996	1.0	0.0	1.0	0.0	0.0	0.657142857	1.0	37.087	0.053	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.928089991589571	32	1997	1.0	0.0	1.0	0.0	0.0	0.6	1.0	43.538	0.053	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.928089991589571	32	1998	1.0	0.0	1.0	0.0	0.0	0.6	1.0	45.018	0.053	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.958794871794872	32	1999	1.0	0.0	1.0	0.0	0.0	0.571428571	1.0	45.54	0.053	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.9784666666666668	32	2000	1.0	0.0	1.0	0.0	0.0	0.571428571	1.0	47.471	0.109	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.8741543513957306	32	2001	1.0	0.0	1.0	0.0	0.0	0.6	1.0	43.584	0.109	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.8923267045454546	32	2002	1.0	0.0	1.0	0.0	0.0	0.6	1.0	45.912	0.109	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.828968992248062	32	2003	1.0	0.0	1.0	0.0	0.0	0.614285714	1.0	44.463	0.109	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.828968992248062	32	2004	1.0	0.0	1.0	0.0	0.0	0.614285714	1.0	48.789	0.109	0.0	0.0	0.0				
1.9830714285714286	32	2005	1.0	0.0	1.0	0.0	0.0	0.6	1.0	46.473	0.109	0.0	0.0	0.0				
1.9830714285714286	32	2006	1.0	0.0	1.0	0.0	0.0	0.6	1.0	46.246	0.109	0.0	0.0	0.0	0.0	8.402679804627477	0.0	9.17926241640532
2.0778928571428574	32	2007	1.0	0.0	1.0	0.0	0.0	0.6	1.0	49.833	0.109	0.0	0.0	0.0	0.0	8.387312270561717	0.0	9.163772736159848
2.0662261904761907	32	2008	1.0	0.0	1.0	0.0	0.0	0.6	1.0	45.551	0.109	0.0	0.0	0.0				
2.101706773618538	32	2011	0.0	8.402679804627477	0.0	9.17926241640532	0.0	0.528571429	1.0	43.482	0.109	0.0	0.0	0.0				
2.123020220588235	32	2012	0.0	8.387312270561717	0.0	9.163772736159848	0.0			44.055	0.109	0.0	0.0	0.0				
2.1888174342105264	32	2013					0.0			42.127	0.109	0.0						
1.0595529411764706	33	1997	0.0	9.516795129751248	0.0	9.516795129751248	1.0	0.595238095	1.0	56.227	0.161	0.0	0.0	0.0	0.0	9.402777262511231	0.0	9.402777262511231
1.0595529411764706	33	1998	0.0	9.501366845678353	0.0	9.501366845678353	1.0	0.595238095	1.0	56.74	0.161	0.0	0.0	0.0	0.0	9.3803362790795	0.0	9.3803362790795
1.1608571428571428	33	1999	0.0	9.479527461791719	0.0	9.479527461791719	1.0	0.666666667	1.0	57.964	0.161	0.0	0.0	0.0	0.0	9.353834471614912	0.0	9.353834471614912
1.1608571428571428	33	2000	0.0	9.44643963445061	0.0	9.44643963445061	1.0	0.666666667	1.0	61.897	0.138	0.0	0.0	0.0	0.0	9.320539164274258	0.0	9.320539164274258
1.1624296296296297	33	2001	0.0	9.418410893792872	0.0	9.418410893792872	1.0	0.642857143	1.0	59.74	0.138	0.0	0.0	0.0	0.0	9.288781798282745	0.0	9.288781798282745
1.1624296296296297	33	2002	0.0	9.402777262511231	0.0	9.402777262511231	1.0	0.642857143	1.0	58.214	0.138	0.0	0.0	0.0	0.0	9.260748274520028	0.0	9.260748274520028
1.2656887871853546	33	2003	0.0	9.3803362790795	0.0	9.3803362790795	1.0	0.547619048	1.0	57.229	0.138	0.0	0.0	0.0	0.0	9.223059144383958	0.0	9.223059144383958
1.2656887871853546	33	2004	0.0	9.353834471614912	0.0	9.353834471614912	1.0	0.547619048	1.0	58.214	0.138	0.0	0.0	0.0	0.0	9.226607344440055	0.0	9.226607344440055
1.2147692307692308	33	2005	0.0	9.320539164274258	0.0	9.320539164274258	1.0	0.619047619	1.0	57.525	0.138	0.0	0.0	0.0	0.0	9.210340371976184	0.0	9.210340371976184
1.2147692307692308	33	2006	0.0	9.288781798282745	0.0	9.288781798282745	1.0	0.619047619	1.0	60.404	0.138	0.0	0.0	0.0	0.0	9.17926241640532	0.0	9.17926241640532
1.2922666666666667	33	2007	0.0	9.260748274520028	0.0	9.260748274520028	1.0	0.642857143	1.0	60.733	0.138	0.0	0.0	0.0				
1.2922666666666667	33	2008	0.0	9.223059144383958	0.0	9.223059144383958	1.0	0.642857143	1.0	59.228	0.138	0.0	0.0	0.0				
1.399332512315271	33	2009	0.0	9.226607344440055	0.0	9.226607344440055	1.0	0.666666667	1.0	55.859	0.138	0.0	0.0	0.0				
1.3945714285714286	33	2010	0.0	9.210340371976184	0.0	9.210340371976184	1.0	0.666666667	1.0	54.702	0.138	0.0	0.0	0.0				
1.4647451923076922	33	2011	0.0	9.17926241640532	0.0	9.17926241640532	1.0	0.619047619	1.0	48.724	0.138	0.0	0.0	0.0				
1.543752380952381	33	2013					1.0			45.369	0.138	0.0						
1.2231415204678364	34	1996	0.0	8.959697146959389	0.0	8.959697146959389	0.0	0.64	1.0	52.35	0.515	1.0	0.0	0.0	0.0	8.940367233305174	0.0	8.940367233305174
1.2135407508266873	34	1997	0.0	8.936955604225226	0.0	8.936955604225226	0.0	0.633333333	1.0	51.804	0.515	1.0	0.0	0.0	0.0	8.924789360533357	0.0	8.924789360533357
1.2135407508266873	34	1998	0.0	8.921457578947884	0.0	8.921457578947884	0.0	0.633333333	1.0	53.369	0.515	1.0	0.0	0.0	0.0	8.90231952852887	0.0	8.90231952852887
1.2113045525902668	34	1999	0.0	8.899730794880696	0.0	8.899730794880696	0.0	0.653333333	1.0	55.906	0.515	1.0	0.0	0.0	0.0	8.997147151515142	0.0	8.997147151515142
1.2148181272509002	34	2000	0.0	8.968396191198256	0.0	8.968396191198256	0.0	0.653333333	1.0	55.115	0.48	1.0	0.0	0.0	0.0	8.96392819372262	0.0	8.96392819372262
1.1940391836734694	34	2001	0.0	8.940367233305174	0.0	8.940367233305174	0.0	0.66	1.0	55.412	0.48	1.0	0.0	0.0	0.0	8.932080438103307	0.0	8.932080438103307
1.196616772402855	34	2002	0.0	8.924789360533357	0.0	8.924789360533357	0.0	0.66	1.0	54.34	0.48	1.0	0.0	0.0	0.0	8.904086913938967	0.0	8.904086913938967
1.1648566176470587	34	2003	0.0	8.90231952852887	0.0	8.90231952852887	0.0	0.686666667	1.0	54.194	0.48	1.0	0.0	0.0	0.0	8.948585921534317	0.0	8.948585921534317
1.1609325980392156	34	2004	0.0	8.997147151515142	0.0	8.997147151515142	0.0	0.686666667	1.0	55.063	0.48	1.0	0.0	0.0	0.0	8.952217101765946	0.0	8.952217101765946
1.203301759410802	34	2005	0.0	8.96392819372262	0.0	8.96392819372262	0.0	0.693333333	1.0	56.292	0.48	1.0	0.0	0.0	0.0	8.935903526274423	0.0	8.935903526274423
1.2117534965034964	34	2006	0.0	8.932080438103307	0.0	8.932080438103307	0.0	0.693333333	1.0	55.713	0.48	1.0	0.0	0.0	0.0	8.904765846682814	0.0	8.904765846682814
1.1751478557712822	34	2007	0.0	8.904086913938967	0.0	8.904086913938967	0.0	0.7	1.0	54.988	0.48	1.0	0.0	0.0	0.0	8.965334573804839	0.0	8.965334573804839
1.177312198332602	34	2008	0.0	8.948585921534317	0.0	8.948585921534317	0.0	0.72	1.0	54.594	0.48	1.0	0.0	0.0				
1.211768181818182	34	2009	0.0	8.952217101765946	0.0	8.952217101765946	0.0	0.72	1.0	54.536	0.48	1.0	0.0	0.0				
1.2158432165318958	34	2010	0.0	8.935903526274423	0.0	8.935903526274423	0.0	0.7	1.0	53.186	0.48	1.0	0.0	0.0				
1.3295134803921569	34	2011	0.0	8.904765846682814	0.0	8.904765846682814	0.0	0.66	1.0	52.445	0.48	1.0	0.0	0.0				
1.3076583673469386	34	2012	0.0	8.965334573804839	0.0	8.965334573804839	0.0			48.373	0.48	1.0	0.0	0.0				
1.3319236507240018	34	2013					0.0			53.843	0.48	1.0						
1.229220842572062	35	1995	1.0	0.0	1.0	0.0	1.0	0.434343434	0.0	53.032	0.315	1.0	0.0	0.0	0.0	8.935640333747571	0.0	8.753213480544126
1.229220842572062	35	1996	0.0	8.846353043314327	1.0	0.0	1.0	0.434343434	0.0	50.369	0.315	1.0	0.0	0.0	0.0	8.987571750367046	0.0	8.72518249495877
1.2456472972972974	35	1997	0.0	8.918917979908679	1.0	0.0	1.0	0.393939394	0.0	52.29	0.315	1.0	0.0	0.0	0.0	8.971956271245688	0.0	8.709630081951286
1.2456472972972974	35	1998	0.0	8.90354343566472	0.0	8.808219665118408	1.0	0.393939394	0.0	55.554	0.315	1.0	0.0	0.0	0.0	9.023649282664286	0.0	8.687273461787838
1.2723120689655172	35	1999	0.0	8.968650903374874	0.0	8.786303878282583	1.0	0.404040404	0.0	55.207	0.315	1.0	0.0	0.0	0.0	8.997147151515142	0.0	8.997147151515142
1.2723120689655172	35	2000	0.0	8.935640333747571	0.0	8.753213480544126	1.0	0.393939394	0.0	58.115	0.304	1.0	0.0	0.0	0.0	10.013686344834204	0.0	10.013686344834204
1.5287316534040674	35	2001	0.0	8.987571750367046	0.0	8.72518249495877	1.0	0.404040404	0.0	54.979	0.304	1.0	0.0	0.0	0.0	9.981975205584869	0.0	9.981975205584869
1.5287316534040674	35	2002	0.0	8.971956271245688	0.0	8.709630081951286	1.0	0.393939394	0.0	55.269	0.304	1.0	0.0	0.0	0.0	10.021315031649332	0.0	10.021315031649332
1.5963246963562754	35	2003	0.0	9.023649282664286	0.0	8.687273461787838	1.0	0.383838384	0.0	55.121	0.304	1.0	0.0	0.0	0.0	9.983637946718957	0.0	9.983637946718957
1.5963246963562754	35	2004	0.0	8.997147151515142	0.0	8.997147151515142	1.0	0.373737374	0.0	53.097	0.304	1.0	0.0	0.0				
1.6205363598150484	35	2005	0.0	10.013686344834204	0.0	10.013686344834204	1.0	0.404040404	0.0	52.744	0.304	1.0	0.0	0.0				
1.6205363598150484	35	2006	0.0	9.981975205584869	0.0	9.981975205584869	1.0	0.383838384	0.0	53.031	0.304	1.0	0.0	0.0	0.0	10.016012343377973	0.0	10.016012343377973
1.6622316205533596	35	2007	0.0	10.021315031649332	0.0	10.021315031649332	1.0	0.464646465	0.0	55.162	0.304	1.0	0.0	0.0	0.0	10.000478137849756	0.0	10.000478137849756
1.6187465472191116	35	2008	0.0	9.983637946718957	0.0	9.983637946718957	1.0	0.464646465	0.0	50.778	0.304	1.0	0.0	0.0				
1.7646445480631276	35	2011	0.0	10.016012343377973	0.0	10.016012343377973	1.0	0.404040404	0.0	46.243	0.304	1.0	0.0	0.0				
1.7537745869394177	35	2012	0.0	10.000478137849756	0.0	10.000478137849756	1.0			45.02	0.304	1.0	0.0	0.0				
1.7642833333333332	35	2013					1.0			46.398	0.304	1.0						
1.222968253968254	36	1996	0.0	9.539500223874272	0.0	9.539500223874272	1.0	0.643564356	1.0	40.563	0.188	0.0	0.0	0.0	0.0	9.418410893792872	0.0	9.418410893792872
1.245953125	36	1997	0.0	9.516795129751248	0.0	9.516795129751248	1.0	0.643564356	1.0	45.369	0.188	0.0	0.0	0.0	0.0	9.402777262511231	0.0	9.402777262511231
1.245953125	36	1998	0.0	9.501366845678353	0.0	9.501366845678353	1.0	0.643564356	1.0	48.135	0.188	0.0	0.0	0.0	0.0	9.3803362790795	0.0	9.3803362790795
1.2470274590163934	36	1999	0.0	9.479527461791719	0.0	9.479527461791719	1.0	0.603960396	1.0	45.692	0.188	0.0	0.0	0.0	0.0	9.353834471614912	0.0	9.353834471614912
1.2228674796747967	36	2000	0.0	9.44643963445061	0.0	9.44643963445061	1.0	0.603960396	1.0	43.871	0.187	0.0	0.0	0.0	0.0	9.320539164274258	0.0	9.320539164274258
1.2513846153846153	36	2001	0.0	9.418410893792872	0.0	9.418410893792872	1.0	0.524752475	1.0	46.853	0.187	0.0	0.0	0.0	0.0	9.288781798282745	0.0	9.288781798282745
1.2541193092621663	36	2002	0.0	9.402777262511231	0.0	9.402777262511231	1.0	0.514851485	1.0	47.208	0.187	0.0	0.0	0.0	0.0	9.260748274520028	0.0	9.260748274520028
1.2552779088050317	36	2003	0.0	9.3803362790795	0.0	9.3803362790795	1.0	0.524752475	1.0	45.472	0.187	0.0	0.0	0.0	0.0	9.223059144383958	0.0	9.223059144383958
1.2541540880503146	36	2004	0.0	9.353834471614912	0.0	9.353834471614912	1.0	0.524752475	1.0	48.853	0.187	0.0	0.0	0.0				
1.3152950558213716	36	2005	0.0	9.320539164274258	0.0	9.320539164274258	1.0	0.435643564	0.0	44.919	0.187	0.0	0.0	0.0				
1.3152950558213716	36	2006	0.0	9.288781798282745	0.0	9.288781798282745	1.0	0.435643564	0.0	44.872	0.187	0.0	0.0	0.0	0.0	9.17926241640532	0.0	9.17926241640532
1.3496965709728868	36	2007	0.0	9.260748274520028	0.0	9.260748274520028	1.0	0.435643564	0.0	48.552	0.187	0.0	0.0	0.0	0.0	9.163772736159848	0.0	9.163772736159848
1.3496965709728868	36	2008	0.0	9.223059144383958	0.0	9.223059144383958	1.0	0.435643564	0.0	49.888	0.187	0.0	0.0	0.0				
1.3598304147465439	36	2011	0.0	9.17926241640532	0.0	9.17926241640532	1.0	0.306930693	0.0	50.186	0.187	0.0	0.0	0.0				
1.3606631878557875	36	2012	0.0	9.163772736159848	0.0	9.163772736159848	1.0			49.11	0.187	0.0	0.0	0.0				
1.399130747126437	36	2013					1.0			43.777	0.187	0.0						
1.3078965517241379	37	1997	1.0	0.0	1.0	0.0	1.0	0.483333333	0.0	53.901	0.153	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.3078965517241379	37	1998	1.0	0.0	1.0	0.0	1.0	0.483333333	0.0	55.756	0.153	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.5421542857142858	37	1999	1.0	0.0	1.0	0.0	1.0	0.416666667	0.0	56.787	0.153	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.5421542857142858	37	2000	1.0	0.0	1.0	0.0	1.0	0.416666667	0.0	57.489	0.159	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.5946741071428572	37	2001	1.0	0.0	1.0	0.0	1.0	0.45	0.0	54.306	0.159	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.5946741071428572	37	2002	1.0	0.0	1.0	0.0	0.0	0.466666667	0.0	54.127	0.159	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.6333257142857143	37	2003	1.0	0.0	1.0	0.0	0.0	0.416666667	0.0	52.737	0.159	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.6333257142857143	37	2004	1.0	0.0	1.0	0.0	0.0	0.416666667	0.0	50.555	0.159	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.6486995798319328	37	2005	1.0	0.0	1.0	0.0	0.0	0.45	0.0	52.692	0.159	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.6486995798319328	37	2006	1.0	0.0	1.0	0.0	0.0	0.45	0.0	54.407	0.159	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.6865339265850945	37	2007	1.0	0.0	1.0	0.0	0.0	0.516666667	1.0	56.439	0.159	0.0	0.0	0.0	1.0	0.0	1.0	0.0
1.6926458333333332	37	2008	1.0	0.0	1.0	0.0	0.0	0.516666667	1.0	55.964	0.159	0.0	0.0	0.0				
1.6641388888888888	37	2009	1.0	0.0	1.0	0.0	0.0	0.6	1.0	53.322	0.159	0.0	0.0	0.0				
1.6641388888888888	37	2010	1.0	0.0	1.0	0.0	0.0	0.6	1.0	54.063	0.159	0.0	0.0	0.0				
1.7242433862433861	37	2011	1.0	0.0	1.0	0.0	0.0	0.5	0.0	53.367	0.159	0.0	0.0	0.0				
1.7142747252747252	37	2012	1.0	0.0	1.0	0.0	0.0			52.527	0.159	0.0	0.0	0.0				
1.7158526315789473	37	2013					0.0			56.307	0.159	0.0						
1.1078163463405164	38	1996	1.0	0.0	1.0	0.0	0.0	0.497536946	0.0	51.594	0.283	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.1286448135198135	38	1997	1.0	0.0	1.0	0.0	0.0	0.487684729	0.0	54.292	0.283	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.1291151515151516	38	1998	1.0	0.0	1.0	0.0	0.0	0.487684729	0.0	55.682	0.283	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.1489891262135923	38	1999	1.0	0.0	1.0	0.0	0.0	0.492610837	0.0	52.787	0.283	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.151750742721331	38	2000	1.0	0.0	1.0	0.0	0.0	0.492610837	0.0	57.052	0.339	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.1496878332063976	38	2001	1.0	0.0	1.0	0.0	0.0	0.487684729	0.0	57.235	0.339	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.1493626923076923	38	2002	1.0	0.0	1.0	0.0	0.0	0.482758621	0.0	55.029	0.339	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.1656642045454546	38	2003	1.0	0.0	1.0	0.0	0.0	0.463054187	0.0	54.378	0.339	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.174819688109162	38	2004	1.0	0.0	1.0	0.0	0.0	0.463054187	0.0	54.393	0.339	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.1947923444976076	38	2005	1.0	0.0	1.0	0.0	0.0	0.458128079	0.0	55.247	0.339	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.1945781747947852	38	2006	1.0	0.0	1.0	0.0	0.0	0.458128079	0.0	56.008	0.339	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.236503300330033	38	2007	1.0	0.0	1.0	0.0	0.0	0.502463054	1.0	54.418	0.339	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1.236503300330033	38	2008	1.0	0.0	1.0	0.0	0.0	0.502463054	1.0	55.612	0.339	1.0	0.0	0.0				
1.2651976923076922	38	2009	1.0	0.0	1.0	0.0	0.0	0.512315271	1.0	52.316	0.339	1.0	0.0	0.0				
1.2716519564577817	38	2010	1.0	0.0	1.0	0.0	0.0	0.507389163	1.0	51.618	0.339	1.0	0.0	0.0				
1.3075707417582418	38	2011	1.0	0.0	1.0	0.0	0.0	0.448275862	0.0	51.693	0.339	1.0	0.0	0.0				
1.3130498370711137	38	2012	1.0	0.0	1.0	0.0	0.0			52.658	0.339	1.0	0.0	0.0				
1.3204895202608289	38	2013					0.0			53.952	0.339	1.0						
0.5471176948051948	39	1996	0.0	7.930206206684683	0.0	7.930206206684683	0.0	0.84	1.0	54.68	0.113	0.0	0.0	0.0	0.0	7.809135398120538	0.0	7.809135398120538
0.5767747035573123	39	1997	0.0	7.907283609426348	0.0	7.907283609426348	0.0	0.84	1.0	50.356	0.113	0.0	0.0	0.0	0.0	7.793174347189205	0.0	7.793174347189205
0.5525956325301205	39	1998	0.0	7.892078421248119	0.0	7.892078421248119	0.0	0.84	1.0	58.067	0.113	0.0	0.0	0.0	0.0	7.771067086065406	0.0	7.771067086065406
0.5344865831842577	39	1999	0.0	7.870165946469845	0.0	7.870165946469845	0.0	0.86	1.0	59.723	0.113	0.0	0.0	0.0	0.0	7.744569809354496	0.0	7.744569809354496
0.5312844827586207	39	2000	0.0	7.837159650001675	0.0	7.837159650001675	0.0	0.85	1.0	57.08	0.133	0.0	0.0	0.0	0.0	7.711101251840158	0.0	7.711101251840158
0.5130761904761905	39	2001	0.0	7.809135398120538	0.0	7.809135398120538	0.0	0.84	1.0	60.161	0.133	0.0	0.0	0.0	0.0	7.679251425953058	0.0	7.679251425953058
0.5146901960784314	39	2002	0.0	7.793174347189205	0.0	7.793174347189205	0.0	0.87	1.0	54.924	0.133	0.0	0.0	0.0	0.0	7.6511201757027	0.0	7.6511201757027
0.5404404761904762	39	2003	0.0	7.771067086065406	0.0	7.771067086065406	0.0	0.84	1.0	56.63	0.133	0.0	0.0	0.0	0.0	7.613818684808629	0.0	7.613818684808629
0.5337579365079366	39	2004	0.0	7.744569809354496	0.0	7.744569809354496	0.0	0.84	1.0	59.115	0.133	0.0	0.0	0.0	0.0	7.617267813628347	0.0	7.617267813628347
0.5293793911007026	39	2005	0.0	7.711101251840158	0.0	7.711101251840158	0.0	0.8	1.0	59.046	0.133	0.0	0.0	0.0	0.0	7.600902459542082	0.0	7.600902459542082
0.5293793911007026	39	2006	0.0	7.679251425953058	0.0	7.679251425953058	0.0	0.8	1.0	62.084	0.133	0.0	0.0	0.0	0.0	7.569927655242652	0.0	7.569927655242652
0.5476580796252928	39	2007	0.0	7.6511201757027	0.0	7.6511201757027	0.0	0.826666667	1.0	60.904	0.133	0.0	0.0	0.0	0.0	7.554334823725748	0.0	7.554334823725748
0.5486833333333333	39	2008	0.0	7.613818684808629	0.0	7.613818684808629	0.0	0.813333333	1.0	57.602	0.133	0.0	0.0	0.0				
0.5740190476190475	39	2009	0.0	7.617267813628347	0.0	7.617267813628347	0.0	0.92	1.0	56.076	0.133	0.0	0.0	0.0				
0.5734420289855072	39	2010	0.0	7.600902459542082	0.0	7.600902459542082	0.0	0.92	1.0	55.154	0.133	0.0	0.0	0.0				
0.5980615384615384	39	2011	0.0	7.569927655242652	0.0	7.569927655242652	0.0	0.866666667	1.0	50.785	0.133	0.0	0.0	0.0				
0.5980615384615384	39	2012	0.0	7.554334823725748	0.0	7.554334823725748	0.0			56.88	0.133	0.0	0.0	0.0				
0.668391304347826	39	2013					0.0			57.812	0.133	0.0						
0.9387938888888888	40	1993	0.0	8.012349639327795	0.0	8.012349639327795	0.0	0.588709677	1.0	41.358	0.135	0.0	0.0	0.0	0.0	7.892078421248119	0.0	7.892078421248119
0.9387938888888888	40	1994	0.0	7.987184748233473	0.0	7.987184748233473	0.0	0.572580645	1.0	46.389	0.135	0.0	0.0	0.0	0.0	7.870165946469845	0.0	7.870165946469845
1.0070423056583817	40	1995	0.0	7.959275960116396	0.0	7.959275960116396	0.0	0.459677419	0.0	44.122	0.135	0.0	0.0	0.0	0.0	7.837159650001675	0.0	7.837159650001675
1.0704540455616653	40	1996	0.0	7.930206206684683	0.0	7.930206206684683	0.0	0.435483871	0.0	51.248	0.135	0.0	0.0	0.0	0.0	7.809135398120538	0.0	7.809135398120538
1.1361989417989418	40	1997	0.0	7.907283609426348	0.0	7.907283609426348	0.0	0.427419355	0.0	49.581	0.135	0.0	0.0	0.0	0.0	7.793174347189205	0.0	7.793174347189205
